tableId,correctnessAlwaysFirst,correctnessAlwaysEmpty,correctnessChen,correctnessClassifierFeatures,correctnessClassifierStacking,correctnessFindCountry,correctnessFindCountryNames,correctnessFindCrossing,correctnessFindHtmlHeader,correctnessFindHtmlStyle,correctnessTengli,numberOfColumns,numberOfRows,numberOfCells,columnsToRowsRatio,columnsToCellsRatio,rowsToColumnsRatio,rowsToCellsRatio,cellsToColumnsRatio,cellsToRowsRatio,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,containsCountry,numberOfCellsContainingCountr,percentageOfCellsContainingCountr,containsCountr,numberOfNumericCells,percentageOfNumericCells,numberOfBlankCells,percentageOfBlankCells,numberOfCellsStartingWithCapitals,percentageOfCellsStartingWithCapitals,numberOfCellsAllCapitalized,percentageOfCellsAllCapitalized,numberOfCellsAllLowercase,percentageOfCellsAllLowercase,numberOfCellsWithRowspan,percentageOfCellsWithRowspan,numberOfCellsWithColspan,percentageOfCellsWithColspan,numberOfCellsWithStyleClass,percentageOfCellsWithStyleClass,numberOfCellsWithInlineStyle,percentageOfCellsWithInlineStyle,numberOfCellsWithId,percentageOfCellsWithId,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,avgNumberOfWords,sdNumberOfWords,minNumberOfWords,maxNumberOfWords,avgNumberOfCharacters,sdNumberOfCharacters,minNumberOfCharacters,maxNumberOfCharacters,avgNumberOfLetters,sdNumberOfLetters,minNumberOfLetters,maxNumberOfLetters,avgNumberOfNumbers,sdNumberOfNumbers,minNumberOfNumbers,maxNumberOfNumbers,avgNumberOfPunctuationMarks,sdNumberOfPunctuationMarks,minNumberOfPunctuationMarks,maxNumberOfPunctuationMarks,avgColspanLength,sdColspanLength,minColspanLength,maxColspanLength,avgRowspanLength,sdRowspanLength,minRowspanLength,maxRowspanLength
Alphabetical List of Countries  1.html-0,true,false,false,true,false,true,true,true,false,false,true,7,72,504,0.0972222238779068,0.013888888992369175,10.285714149475098,0.1428571492433548,72.0,7.0,1,0.0,true,1,0.0,true,20,0.04,0,0.0,217,0.43,68,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,0.09,1.17,0.46,1,4,3.54,4.07,0,26,3.54,4.07,0,26,3.43,2.79,0,9,1.05,0.83,0,4,0.0,0.0,0,0,0.0,0.0,0,0
assembly.coe.int.html-0,false,false,false,true,false,false,true,false,false,false,false,3,38,114,0.07894736528396606,0.02631578966975212,12.666666984558105,0.3333333432674408,38.0,3.0,0,0.0,false,0,0.0,false,21,0.18,0,0.0,36,0.32,0,0.0,0,0.0,0,0.0,2,0.02,0,0.0,0,0.0,0,0.0,30,0.26,1.17,0.73,1,7,3.82,5.54,0,37,3.82,5.54,0,37,1.58,1.61,0,7,0.46,0.54,0,2,0.04,0.26,0,2,0.0,0.0,0,0
AT&T Access Codes.html-0,true,false,false,true,false,true,false,true,false,false,false,4,23,92,0.17391304671764374,0.043478261679410934,5.75,0.25,23.0,4.0,2,0.02,true,2,0.02,true,0,0.0,0,0.0,58,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.67,3.24,1,17,15.34,20.01,1,115,15.34,20.01,1,115,2.96,3.79,0,11,1.22,1.91,0,10,0.0,0.0,0,0,0.0,0.0,0,0
43177849_7423265322113189784-0,false,true,true,false,true,true,true,false,true,true,true,3,11,33,0.27272728085517883,0.09090909361839294,3.6666667461395264,0.3333333432674408,11.0,3.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,22,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,1.0,0.0,1,1,6.21,4.64,1,24,6.21,4.64,1,24,0.36,0.6,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
Global road accident injury data.html-0,true,false,true,false,false,false,false,false,false,false,false,9,179,1611,0.05027933046221733,0.005586592014878988,19.88888931274414,0.1111111119389534,179.0,9.0,0,0.0,false,0,0.0,false,857,0.53,0,0.0,224,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,163,0.1,1.09,0.44,1,6,1.73,4.3,0,43,1.73,4.3,0,43,2.14,1.38,0,6,0.34,0.49,0,3,0.0,0.0,0,0,0.0,0.0,0,0
Countries distribution of GDP per sector.html-0,true,false,true,true,false,true,true,true,false,false,false,6,233,1398,0.02575107291340828,0.004291845485568047,38.83333206176758,0.1666666716337204,233.0,6.0,1,0.0,true,1,0.0,true,176,0.13,55,0.04,472,0.34,13,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,186,0.13,1.22,0.53,1,7,4.02,4.54,0,45,4.02,4.54,0,45,1.82,1.55,0,4,0.52,0.52,0,3,0.0,0.0,0,0,0.0,0.0,0,0
www.unhcr.org-pages.html-0,true,false,true,true,false,false,false,false,false,false,false,4,168,672,0.02380952425301075,0.0059523810632526875,42.0,0.25,168.0,4.0,0,0.0,false,0,0.0,false,146,0.22,0,0.0,186,0.28,1,0.0,0,0.0,0,0.0,20,0.03,0,0.0,0,0.0,0,0.0,71,0.11,2.92,19.02,1,248,15.57,127.77,0,1660,15.57,127.77,0,1660,3.84,5.22,0,58,1.33,7.22,0,94,0.12,0.68,0,4,0.0,0.0,0,0
military conscription legal age countries.html-0,true,false,true,true,false,true,true,true,false,false,true,3,196,588,0.015306122601032257,0.005102040711790323,65.33333587646484,0.3333333432674408,196.0,3.0,1,0.0,true,1,0.0,true,0,0.0,23,0.04,396,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,178,0.3,8.9,14.6,1,102,54.79,86.71,0,581,54.79,86.71,0,581,3.03,5.46,0,33,1.91,3.74,0,32,0.0,0.0,0,0,0.0,0.0,0,0
44310578_9013942015471641278-0,false,false,true,false,false,false,false,false,true,false,false,2,25,50,0.07999999821186066,0.03999999910593033,12.5,0.5,25.0,2.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,50,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.04,4.94,3.07,1,14,30.5,18.9,4,92,30.5,18.9,4,92,0.0,0.0,0,0,0.3,0.71,0,3,0.0,0.0,0,0,0.0,0.0,0,0
Duration of compulsory education.html-0,false,false,true,false,false,false,true,false,false,false,false,3,210,630,0.014285714365541935,0.004761904943734407,70.0,0.3333333432674408,210.0,3.0,0,0.0,false,0,0.0,false,418,0.66,0,0.0,212,0.34,0,0.0,0,0.0,0,0.0,3,0.0,627,1.0,0,0.0,0,0.0,182,0.29,1.12,0.48,1,5,3.04,5.21,0,33,3.04,5.21,0,33,1.8,1.68,0,4,0.02,0.17,0,2,0.01,0.21,0,3,0.0,0.0,0,0
92936096_2091071389914528368-0,true,false,false,true,false,false,true,false,false,false,false,3,18,54,0.1666666716337204,0.0555555559694767,6.0,0.3333333432674408,18.0,3.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,18,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.31,1.26,1.28,1,9,4.81,7.41,1,43,4.81,7.41,1,43,1.59,1.75,0,10,1.02,0.86,0,3,0.0,0.0,0,0,0.0,0.0,0,0
91059241_6999044252867423364-0,false,true,false,false,true,false,true,true,true,true,true,2,4,8,0.5,0.25,2.0,0.5,4.0,2.0,1,0.13,true,1,0.13,true,0,0.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,1,0.13,1.63,0.74,1,3,8.25,3.11,4,13,8.25,3.11,4,13,1.13,2.23,0,6,0.63,0.52,0,1,0.0,0.0,0,0,0.0,0.0,0,0
Countries legal voting age.html-0,false,false,true,true,false,false,true,false,false,false,true,3,236,708,0.012711863964796066,0.0042372881434857845,78.66666412353516,0.3333333432674408,236.0,3.0,0,0.0,false,0,0.0,false,0,0.0,207,0.29,239,0.34,0,0.0,2,0.0,0,0.0,3,0.0,705,1.0,0,0.0,0,0.0,184,0.26,2.06,4.11,1,63,8.38,26.72,0,402,8.38,26.72,0,402,0.74,1.2,0,13,0.09,0.66,0,10,0.01,0.2,0,3,0.0,0.0,0,0
www.globalsecurity.org.html-0,false,false,false,true,false,false,false,false,false,false,false,3,51,153,0.05882352963089943,0.019607843831181526,17.0,0.3333333432674408,51.0,3.0,0,0.0,false,0,0.0,false,1,0.01,0,0.0,102,0.67,0,0.0,1,0.01,0,0.0,12,0.08,0,0.0,0,0.0,0,0.0,48,0.31,7.54,41.64,1,301,45.87,264.13,0,1907,45.87,264.13,0,1907,1.82,4.3,0,29,2.18,8.74,0,63,0.24,0.81,0,3,0.0,0.0,0,0
www.statisticbrain.com.html-0,false,false,true,true,false,true,true,true,false,false,false,3,26,78,0.11538461595773697,0.03846153989434242,8.666666984558105,0.3333333432674408,26.0,3.0,1,0.01,true,1,0.01,true,25,0.32,0,0.0,27,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.28,1.55,0.68,1,4,4.58,5.63,0,25,4.58,5.63,0,25,1.41,1.21,0,3,0.64,0.94,0,2,0.0,0.0,0,0,0.0,0.0,0,0
76.html-0,true,false,false,true,false,true,true,true,false,false,true,7,72,504,0.0972222238779068,0.013888888992369175,10.285714149475098,0.1428571492433548,72.0,7.0,1,0.0,true,1,0.0,true,20,0.04,0,0.0,217,0.43,68,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,0.09,1.17,0.46,1,4,3.54,4.07,0,26,3.54,4.07,0,26,3.43,2.79,0,9,1.05,0.83,0,4,0.0,0.0,0,0,0.0,0.0,0,0
20426096_8569450052481144618-0,false,true,false,false,true,true,true,false,false,true,false,3,43,129,0.06976744532585144,0.023255813866853714,14.333333015441895,0.3333333432674408,43.0,3.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,129,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,0.18,3.59,2.03,1,6,17.11,7.69,4,28,17.11,7.69,4,28,0.37,1.05,0,4,0.01,0.09,0,1,0.0,0.0,0,0,0.0,0.0,0,0
4466396_2171486908621398055-0,false,false,true,true,false,true,true,true,false,false,true,5,51,255,0.09803921729326248,0.019607843831181526,10.199999809265137,0.20000000298023224,51.0,5.0,1,0.0,true,1,0.0,true,100,0.39,0,0.0,105,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,105,0.41,255,1.0,50,0.2,1.2,0.4,1,2,4.71,5.16,0,22,4.71,5.16,0,22,0.65,0.76,0,3,0.34,0.68,0,2,0.0,0.0,0,0,0.0,0.0,0,0
relev6.html-0,false,false,true,true,false,true,false,true,false,false,true,8,225,1800,0.035555556416511536,0.004444444552063942,28.125,0.125,225.0,8.0,1,0.0,true,1,0.0,true,448,0.25,224,0.12,611,0.34,0,0.0,0,0.0,0,0.0,0,0.0,6,0.0,0,0.0,0,0.0,185,0.1,1.72,1.54,1,9,8.5,13.59,0,60,8.5,13.59,0,60,2.32,2.53,0,10,0.58,0.88,0,4,0.0,0.0,0,0,0.0,0.0,0,0
lelanthran.com.html-0,true,false,true,true,false,true,true,true,false,false,false,4,12,48,0.3333333432674408,0.0833333358168602,3.0,0.25,12.0,4.0,1,0.02,true,1,0.02,true,10,0.21,11,0.23,25,0.52,10,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.21,1.13,0.39,1,3,3.33,4.94,0,19,3.33,4.94,0,19,0.5,0.92,0,3,0.08,0.28,0,1,0.0,0.0,0,0,0.0,0.0,0,0
currencies of the world.html-0,true,false,true,true,false,true,true,true,false,false,false,8,251,2008,0.03187251091003418,0.0039840638637542725,31.375,0.125,251.0,8.0,1,0.0,true,1,0.0,true,246,0.12,1,0.0,894,0.45,262,0.13,18,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,176,0.09,3.41,2.96,1,22,11.77,10.01,0,94,11.77,10.01,0,94,4.15,6.2,0,54,2.38,3.22,0,19,0.0,0.0,0,0,0.0,0.0,0,0
timeshighereducation.co.uk-world-university-rankings.html-0,false,false,false,true,false,false,true,false,false,false,false,4,50,200,0.07999999821186066,0.019999999552965164,12.5,0.25,50.0,4.0,0,0.0,false,0,0.0,false,49,0.24,0,0.0,102,0.51,0,0.0,0,0.0,0,0.0,0,0.0,200,1.0,0,0.0,0,0.0,46,0.23,1.82,1.39,1,9,10.09,12.67,0,57,10.09,12.67,0,57,1.18,1.29,0,3,0.33,0.53,0,2,0.0,0.0,0,0,0.0,0.0,0,0
1.html-0,true,false,false,true,false,false,false,false,false,false,false,12,212,2544,0.056603774428367615,0.004716981202363968,17.66666603088379,0.0833333358168602,212.0,12.0,0,0.0,false,0,0.0,false,0,0.0,22,0.01,1663,0.65,401,0.16,0,0.0,0,0.0,0,0.0,61,0.02,844,0.33,0,0.0,447,0.18,1.29,0.82,1,10,7.26,8.08,0,90,7.26,8.08,0,90,7.59,13.21,0,49,0.79,1.21,0,11,0.0,0.0,0,0,0.0,0.0,0,0
www.indexmundi.com.diabetes.html-0,false,false,true,true,false,true,true,true,false,false,true,4,194,776,0.020618556067347527,0.005154639016836882,48.5,0.25,194.0,4.0,1,0.0,true,1,0.0,true,386,0.5,0,0.0,197,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,177,0.23,1.08,0.38,1,5,2.45,4.25,0,30,2.45,4.25,0,30,2.41,1.55,0,4,0.27,0.46,0,3,0.0,0.0,0,0,0.0,0.0,0,0
www.pregnantpause.org.html-0,true,false,true,true,false,true,true,true,false,false,false,2,195,390,0.010256410576403141,0.0051282052882015705,97.5,0.5,195.0,2.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,196,0.5,0,0.0,0,0.0,0,0.0,0,0.0,194,0.5,0,0.0,0,0.0,179,0.46,1.09,0.32,1,3,4.67,4.13,1,24,4.67,4.13,1,24,0.88,0.99,0,2,0.52,0.52,0,2,0.0,0.0,0,0,0.0,0.0,0,0
"List of country calling codes - Wikipedia, the free encyclopedia.htm8c19f6c0-2c90-415b-b656-2de0b545fe46.html-0",false,false,false,false,false,true,false,false,false,false,false,3,67,201,0.04477611929178238,0.014925372786819935,22.33333396911621,0.3333333432674408,67.0,3.0,1,0.0,true,1,0.0,true,0,0.0,0,0.0,69,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68,1.23,1,9,10.26,10.7,1,61,10.26,10.7,1,61,0.67,1.03,0,4,0.41,0.57,0,3,0.0,0.0,0,0,0.0,0.0,0,0
Journalists in jail wordlwide.html-0,true,false,true,true,false,true,true,true,false,false,false,2,29,58,0.06896551698446274,0.03448275849223137,14.5,0.5,29.0,2.0,1,0.02,true,1,0.02,true,28,0.48,0,0.0,30,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.48,1.1,0.55,1,5,4.14,5.34,0,31,4.14,5.34,0,31,0.62,0.77,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
71457888_5870041769789047512-0,false,false,false,true,false,false,false,false,false,false,true,8,21,168,0.380952388048172,0.0476190485060215,2.625,0.125,21.0,8.0,0,0.0,false,0,0.0,false,95,0.57,0,0.0,59,0.35,0,0.0,0,0.0,0,0.0,0,0.0,168,1.0,0,0.0,0,0.0,0,0.0,1.17,0.39,1,3,3.47,5.07,0,20,3.47,5.07,0,20,1.61,2.38,0,9,0.26,0.83,0,3,0.0,0.0,0,0,0.0,0.0,0,0
capitals of countries.html-0,false,false,true,false,false,false,true,false,false,false,false,3,248,744,0.012096773833036423,0.004032257944345474,82.66666412353516,0.3333333432674408,248.0,3.0,0,0.0,false,0,0.0,false,0,0.0,229,0.31,503,0.68,0,0.0,6,0.01,0,0.0,3,0.0,741,1.0,0,0.0,0,0.0,194,0.26,1.49,2.1,1,30,8.05,14.86,0,191,8.05,14.86,0,191,0.02,0.25,0,4,0.13,0.62,0,8,0.01,0.19,0,3,0.0,0.0,0,0
80.html-0,true,false,false,true,false,true,false,true,false,false,false,4,23,92,0.17391304671764374,0.043478261679410934,5.75,0.25,23.0,4.0,2,0.02,true,2,0.02,true,0,0.0,0,0.0,58,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.67,3.24,1,17,15.34,20.01,1,115,15.34,20.01,1,115,2.96,3.79,0,11,1.22,1.91,0,10,0.0,0.0,0,0,0.0,0.0,0,0
73152869_921322016774251103-0,false,false,false,true,false,true,true,true,false,false,false,5,24,120,0.2083333283662796,0.0416666679084301,4.800000190734863,0.20000000298023224,24.0,5.0,1,0.01,true,1,0.01,true,42,0.35,12,0.1,25,0.21,0,0.0,0,0.0,0,0.0,4,0.03,0,0.0,0,0.0,0,0.0,20,0.17,1.07,0.31,1,3,2.52,3.49,0,14,2.52,3.49,0,14,1.19,1.05,0,4,0.65,0.93,0,2,0.07,0.36,0,2,0.0,0.0,0,0
commonwealth countries.html-0,false,false,true,true,false,false,true,false,false,false,true,3,57,171,0.05263157933950424,0.017543859779834747,19.0,0.3333333432674408,57.0,3.0,0,0.0,false,0,0.0,false,0,0.0,42,0.25,73,0.43,0,0.0,0,0.0,0,0.0,3,0.02,168,0.98,0,0.0,0,0.0,54,0.32,3.23,6.04,1,57,13.7,32.25,0,308,13.7,32.25,0,308,2.85,4.74,0,39,0.22,0.97,0,8,0.05,0.4,0,3,0.0,0.0,0,0
83.html-0,true,false,true,true,false,true,true,true,false,false,true,6,238,1428,0.02521008439362049,0.004201680887490511,39.66666793823242,0.1666666716337204,238.0,6.0,2,0.0,true,2,0.0,true,0,0.0,0,0.0,476,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,192,0.13,2.08,0.8,1,5,7.13,4.38,1,32,7.13,4.38,1,32,4.29,3.71,0,11,1.74,1.5,0,5,0.0,0.0,0,0,0.0,0.0,0,0
6354049_8198420190476485777-0,true,false,true,true,false,true,true,true,false,false,false,4,42,168,0.095238097012043,0.02380952425301075,10.5,0.25,42.0,4.0,1,0.01,true,1,0.01,true,0,0.0,1,0.01,85,0.51,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40,0.24,1.3,1.0,1,11,4.77,4.91,0,50,4.77,4.91,0,50,5.9,6.65,0,23,0.67,0.96,0,5,0.0,0.0,0,0,0.0,0.0,0,0
89280329_8204049884922713312-0,false,false,false,true,false,false,false,false,false,false,true,8,27,216,0.29629629850387573,0.03703703731298447,3.375,0.125,27.0,8.0,0,0.0,false,0,0.0,false,117,0.54,1,0.0,85,0.39,1,0.0,0,0.0,0,0.0,0,0.0,216,1.0,0,0.0,0,0.0,2,0.01,1.19,0.4,1,3,3.59,4.93,0,20,3.59,4.93,0,20,1.0,1.26,0,9,0.09,0.41,0,3,0.0,0.0,0,0,0.0,0.0,0,0
74638655_5966129067611364549-0,false,false,true,true,false,true,true,true,false,false,true,6,37,222,0.1621621549129486,0.027027027681469917,6.166666507720947,0.1666666716337204,37.0,6.0,1,0.0,true,1,0.0,true,39,0.18,0,0.0,141,0.64,25,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.15,1.36,0.52,1,3,4.86,5.24,0,29,4.86,5.24,0,29,1.18,1.43,0,4,0.2,0.41,0,2,0.0,0.0,0,0,0.0,0.0,0,0
73297118_4577947950000217202-0,false,false,true,true,false,true,true,true,false,false,true,4,26,104,0.1538461595773697,0.03846153989434242,6.5,0.25,26.0,4.0,1,0.01,true,1,0.01,true,0,0.0,0,0.0,54,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.18,1.39,0.69,1,3,6.17,5.61,1,18,6.17,5.61,1,18,2.32,3.29,0,8,0.72,0.83,0,2,0.0,0.0,0,0,0.0,0.0,0,0
34120757_9038955402378078549-0,false,false,false,true,false,false,false,false,false,false,true,8,20,160,0.4000000059604645,0.05000000074505806,2.5,0.125,20.0,8.0,0,0.0,false,0,0.0,false,88,0.55,0,0.0,62,0.39,3,0.02,0,0.0,0,0.0,0,0.0,160,1.0,0,0.0,0,0.0,0,0.0,1.21,0.42,1,3,3.41,4.63,0,20,3.41,4.63,0,20,0.97,1.21,0,9,0.11,0.42,0,3,0.0,0.0,0,0,0.0,0.0,0,0
73551969_6072476098340490089-0,false,false,false,true,false,false,false,false,false,false,true,8,23,184,0.3478260934352875,0.043478261679410934,2.875,0.125,23.0,8.0,0,0.0,false,0,0.0,false,107,0.58,0,0.0,60,0.33,0,0.0,0,0.0,0,0.0,0,0.0,184,1.0,0,0.0,0,0.0,0,0.0,1.24,0.43,1,2,3.5,5.0,0,20,3.5,5.0,0,20,1.12,1.3,0,9,0.13,0.46,0,3,0.0,0.0,0,0,0.0,0.0,0,0
99452912_2738559732363770328-0,false,false,false,false,false,false,false,false,false,false,false,4,15,60,0.2666666805744171,0.06666667014360428,3.75,0.25,15.0,4.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,29,0.48,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.03,3.25,2.39,1,12,17.53,16.0,4,81,17.53,16.0,4,81,1.62,2.42,0,8,0.55,0.81,0,3,0.0,0.0,0,0,0.0,0.0,0,0
51627597_5882514462493585991-0,false,false,false,false,false,false,false,false,false,false,false,8,13,104,0.6153846383094788,0.07692307978868484,1.625,0.125,13.0,8.0,0,0.0,false,0,0.0,false,18,0.17,31,0.3,24,0.23,0,0.0,0,0.0,0,0.0,0,0.0,64,0.62,0,0.0,0,0.0,0,0.0,1.49,0.98,1,4,4.9,8.03,0,26,4.9,8.03,0,26,1.18,1.68,0,6,0.25,0.55,0,2,0.0,0.0,0,0,0.0,0.0,0,0
22808281_4984209508550356917-1,false,false,false,false,false,false,false,false,false,false,false,5,15,75,0.3333333432674408,0.06666667014360428,3.0,0.20000000298023224,15.0,5.0,1,0.01,true,1,0.01,true,11,0.15,0,0.0,15,0.2,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.13,1.01,0.12,1,2,2.11,2.41,0,12,2.11,2.41,0,12,2.51,2.16,0,6,0.88,0.87,0,3,0.0,0.0,0,0,0.0,0.0,0,0
22808281_4984209508550356917-0,false,false,false,false,false,false,false,false,false,false,false,5,15,75,0.3333333432674408,0.06666667014360428,3.0,0.20000000298023224,15.0,5.0,1,0.01,true,1,0.01,true,3,0.04,0,0.0,15,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.13,1.08,0.27,1,2,2.39,2.45,0,11,2.39,2.45,0,11,2.21,1.8,0,5,1.01,0.85,0,3,0.0,0.0,0,0,0.0,0.0,0,0
saschastab (2).html-0,false,false,false,false,false,false,false,false,false,false,false,4,23,92,0.17391304671764374,0.043478261679410934,5.75,0.25,23.0,4.0,0,0.0,false,0,0.0,false,55,0.6,1,0.01,22,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.2,1.13,0.54,1,5,2.38,4.12,0,23,2.38,4.12,0,23,1.38,0.98,0,3,0.18,0.39,0,1,0.0,0.0,0,0,0.0,0.0,0,0
www.winentrance.com-general_knowledge.html-0,false,false,false,false,false,false,false,false,false,false,false,2,32,64,0.0625,0.03125,16.0,0.5,32.0,2.0,0,0.0,false,0,0.0,false,0,0.0,2,0.03,62,0.97,0,0.0,0,0.0,0,0.0,4,0.06,64,1.0,0,0.0,0,0.0,25,0.39,1.61,1.18,1,6,10.14,7.05,0,36,10.14,7.05,0,36,0.06,0.5,0,4,0.13,0.45,0,2,0.13,0.49,0,2,0.0,0.0,0,0
World giving index.html-0,false,false,false,false,false,false,false,false,false,false,false,7,154,1078,0.04545454680919647,0.006493506487458944,22.0,0.1428571492433548,154.0,7.0,0,0.0,false,0,0.0,false,170,0.16,0,0.0,160,0.15,0,0.0,0,0.0,0,0.0,7,0.01,1071,0.99,0,0.0,0,0.0,144,0.13,1.04,0.24,1,5,1.94,3.16,0,33,1.94,3.16,0,33,1.69,0.78,0,3,0.7,0.46,0,2,0.05,0.56,0,7,0.0,0.0,0,0
World press freedom index.html-0,false,false,false,false,false,false,false,false,false,false,false,11,184,2024,0.05978260934352875,0.005434782709926367,16.727272033691406,0.09090909361839294,184.0,11.0,1,0.0,true,1,0.0,true,1498,0.74,155,0.08,371,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,167,0.08,1.13,0.41,1,5,2.54,6.11,0,44,2.54,6.11,0,44,1.75,1.15,0,4,0.01,0.15,0,3,0.0,0.0,0,0,0.0,0.0,0,0
19050583_1285574932729648803-0,false,false,false,false,false,false,false,false,false,false,false,13,6,78,2.1666667461395264,0.1666666716337204,0.4615384638309479,0.07692307978868484,6.0,13.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,17,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,1.18,0.5,1,3,2.49,3.34,1,16,2.49,3.34,1,16,0.22,0.83,0,4,0.12,0.32,0,1,0.0,0.0,0,0,0.0,0.0,0,0
95278181_7169832423939859749-0,false,false,false,false,false,false,false,false,false,false,false,4,12,48,0.3333333432674408,0.0833333358168602,3.0,0.25,12.0,4.0,1,0.02,true,1,0.02,true,10,0.21,0,0.0,37,0.77,4,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.21,2.4,2.13,1,9,17.42,18.2,0,59,17.42,18.2,0,59,0.27,0.54,0,2,0.46,0.71,0,2,0.0,0.0,0,0,0.0,0.0,0,0
min legal age of consent female.html-0,false,false,false,false,false,false,false,false,false,false,false,4,265,1060,0.015094339847564697,0.0037735849618911743,66.25,0.25,265.0,4.0,0,0.0,false,0,0.0,false,435,0.41,245,0.23,364,0.34,0,0.0,0,0.0,0,0.0,4,0.0,1056,1.0,0,0.0,0,0.0,169,0.16,1.45,3.11,1,46,4.75,17.64,0,241,4.75,17.64,0,241,0.89,1.06,0,8,0.09,0.5,0,11,0.02,0.25,0,4,0.0,0.0,0,0
www.os-connect.com-pop.html-0,false,false,false,false,false,false,false,false,false,false,false,6,200,1200,0.029999999329447746,0.004999999888241291,33.33333206176758,0.1666666716337204,200.0,6.0,1,0.0,true,1,0.0,true,0,0.0,200,0.17,204,0.17,1,0.0,0,0.0,0,0.0,0,0.0,1200,1.0,0,0.0,0,0.0,159,0.13,1.07,0.36,1,5,2.27,3.88,0,33,2.27,3.88,0,33,2.19,1.67,0,4,0.51,0.51,0,3,0.0,0.0,0,0,0.0,0.0,0,0
studentsoftheworld.info.html-0,false,false,false,false,false,false,false,false,false,false,false,3,204,612,0.014705882407724857,0.0049019609577953815,68.0,0.3333333432674408,204.0,3.0,1,0.0,true,1,0.0,true,203,0.33,0,0.0,206,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,176,0.29,1.43,0.59,1,5,6.22,5.07,0,33,6.22,5.07,0,33,1.48,1.12,0,3,0.36,0.51,0,3,0.0,0.0,0,0,0.0,0.0,0,0
rsssf.com.html-1,false,false,false,false,false,false,false,false,false,false,false,9,47,423,0.19148936867713928,0.021276595070958138,5.222222328186035,0.1111111119389534,47.0,9.0,1,0.0,true,1,0.0,true,322,0.76,0,0.0,101,0.24,3,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,0.11,1.21,0.58,1,5,2.56,5.35,0,27,2.56,5.35,0,27,0.86,0.55,0,2,0.01,0.11,0,2,0.0,0.0,0,0,0.0,0.0,0,0
